user_id,action,action_type,action_detail,device_type,secs_elapsed
nd2imb4zog,show,view,p3,Windows Desktop,228.0
g2xvjpoztf,show,view,p3,Windows Desktop,17441.0
g2xvjpoztf,show,view,p3,Windows Desktop,85129.0
g2xvjpoztf,show,view,p3,Windows Desktop,9209.0
g2xvjpoztf,show,,,Windows Desktop,1303.0
g2xvjpoztf,confirm_email,click,confirm_email_link,Windows Desktop,175318.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,40243.0
g2xvjpoztf,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,2532.0
g2xvjpoztf,similar_listings,data,similar_listings,Windows Desktop,71.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,63922.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,118807.0
g2xvjpoztf,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,2127.0
g2xvjpoztf,other_hosting_reviews_first,-unknown-,-unknown-,Windows Desktop,2058.0
g2xvjpoztf,show,view,p3,Windows Desktop,258630.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,492078.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,62359.0
g2xvjpoztf,create,-unknown-,-unknown-,Windows Desktop,444788.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,42139.0
g2xvjpoztf,personalize,data,wishlist_content_update,Windows Desktop,139.0
g2xvjpoztf,header_userpic,data,header_userpic,Windows Desktop,656.0
g2xvjpoztf,create,submit,create_user,Windows Desktop,
g2xvjpoztf,show,,,Windows Desktop,1703.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,52547.0
g2xvjpoztf,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,3499.0
g2xvjpoztf,update,submit,update_listing,Windows Desktop,78131.0
g2xvjpoztf,dashboard,view,dashboard,Windows Desktop,1481.0
g2xvjpoztf,dashboard,view,dashboard,Windows Desktop,650.0
g2xvjpoztf,other_hosting_reviews_first,-unknown-,-unknown-,Windows Desktop,2355.0
g2xvjpoztf,similar_listings,data,similar_listings,Windows Desktop,162.0
zxeje3b4fu,set_user,submit,create_listing,Mac Desktop,352.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,17179.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,4198.0
zxeje3b4fu,manage_listing,view,manage_listing,Mac Desktop,2712.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,8674.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,27066.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,14217.0
zxeje3b4fu,header_userpic,data,header_userpic,Mac Desktop,1396.0
zxeje3b4fu,header_userpic,data,header_userpic,Mac Desktop,502.0
zxeje3b4fu,create,submit,create_user,Mac Desktop,
zxeje3b4fu,update,submit,update_listing_description,Mac Desktop,26522.0
zxeje3b4fu,manage_listing,view,manage_listing,Mac Desktop,687.0
zxeje3b4fu,update,submit,update_listing,Mac Desktop,4392.0
vv83rnyxwv,header_userpic,data,header_userpic,Mac Desktop,809.0
vv83rnyxwv,index,view,view_search_results,Mac Desktop,131322.0
vv83rnyxwv,new,view,list_your_space,Mac Desktop,1299.0
vv83rnyxwv,create,view,list_your_space,Mac Desktop,35144.0
vv83rnyxwv,personalize,data,wishlist_content_update,Mac Desktop,1488.0
vv83rnyxwv,new,view,list_your_space,Mac Desktop,19732.0
vv83rnyxwv,search_results,click,view_search_results,Mac Desktop,2467.0
vv83rnyxwv,search_results,click,view_search_results,Mac Desktop,32.0
vv83rnyxwv,index,view,view_search_results,Mac Desktop,2233.0
vv83rnyxwv,update,submit,update_listing,Mac Desktop,15783.0
vv83rnyxwv,update,submit,update_listing,Mac Desktop,5669.0
vv83rnyxwv,manage_listing,view,manage_listing,Mac Desktop,1781.0
vv83rnyxwv,manage_listing,view,manage_listing,Mac Desktop,2215.0
vv83rnyxwv,set_user,submit,create_listing,Mac Desktop,730.0
vv83rnyxwv,update,submit,update_listing,Mac Desktop,43147.0
vv83rnyxwv,update,submit,update_listing_description,Mac Desktop,688598.0
vv83rnyxwv,update,submit,update_listing_description,Mac Desktop,318858.0
vv83rnyxwv,update,submit,update_listing_description,Mac Desktop,799519.0
vv83rnyxwv,create,submit,create_user,Mac Desktop,
jscsdcmehj,search,click,view_search_results,Android App Unknown Phone/Tablet,26323.0
jscsdcmehj,show,,,Android App Unknown Phone/Tablet,4755.0
jscsdcmehj,collections,view,user_wishlists,Android App Unknown Phone/Tablet,6833.0
jscsdcmehj,campaigns,,,Android App Unknown Phone/Tablet,606.0
jscsdcmehj,index,-unknown-,-unknown-,Android App Unknown Phone/Tablet,479.0
jscsdcmehj,update,submit,update_user,Android App Unknown Phone/Tablet,6748.0
jscsdcmehj,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,347.0
jscsdcmehj,show,view,p3,Android App Unknown Phone/Tablet,19525.0
jscsdcmehj,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,647.0
jscsdcmehj,show,,,Android App Unknown Phone/Tablet,1086.0
jscsdcmehj,search,click,view_search_results,Android App Unknown Phone/Tablet,8844.0
jscsdcmehj,show,-unknown-,-unknown-,Android App Unknown Phone/Tablet,22105.0
jscsdcmehj,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,
jscsdcmehj,collections,view,user_wishlists,Android App Unknown Phone/Tablet,25133.0
jscsdcmehj,show,view,user_profile,Android App Unknown Phone/Tablet,292.0
jscsdcmehj,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,34.0
jscsdcmehj,index,-unknown-,-unknown-,Android App Unknown Phone/Tablet,1407.0
jscsdcmehj,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,126.0
jscsdcmehj,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,152.0
jscsdcmehj,show,view,p3,Android App Unknown Phone/Tablet,43573.0
jscsdcmehj,notifications,submit,notifications,Android App Unknown Phone/Tablet,144.0
jscsdcmehj,collections,view,user_wishlists,Android App Unknown Phone/Tablet,16548.0
jscsdcmehj,show,view,user_profile,Android App Unknown Phone/Tablet,25.0
jscsdcmehj,search,click,view_search_results,Android App Unknown Phone/Tablet,4697.0
jscsdcmehj,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,15727.0
jscsdcmehj,collections,view,user_wishlists,Android App Unknown Phone/Tablet,5059.0
cpjtekku6g,requested,view,p5,Windows Desktop,2915.0
cpjtekku6g,,message_post,message_post,Windows Desktop,0.0
cpjtekku6g,pending,booking_request,pending,Windows Desktop,64643.0
cpjtekku6g,create,submit,create_phone_numbers,Windows Desktop,183733.0
cpjtekku6g,header_userpic,data,header_userpic,Windows Desktop,4580.0
cpjtekku6g,authenticate,submit,login,Windows Desktop,
cpjtekku6g,index,view,view_search_results,Windows Desktop,442.0
cpjtekku6g,lookup,,,Windows Desktop,115.0
cpjtekku6g,personalize,data,wishlist_content_update,Windows Desktop,1479.0
cpjtekku6g,index,view,view_search_results,Windows Desktop,3610.0
cpjtekku6g,similar_listings,data,similar_listings,Windows Desktop,79.0
cpjtekku6g,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,2758.0
cpjtekku6g,personalize,data,wishlist_content_update,Windows Desktop,7.0
cpjtekku6g,show,,,Windows Desktop,1530.0
cpjtekku6g,show,view,p3,Windows Desktop,248415.0
cpjtekku6g,travel_plans_current,view,your_trips,Windows Desktop,1330.0
cpjtekku6g,travel_plans_current,view,your_trips,Windows Desktop,784.0
cpjtekku6g,requested,view,p5,Windows Desktop,4565.0
cpjtekku6g,requested,view,p5,Windows Desktop,1327.0
cpjtekku6g,requested,view,p5,Windows Desktop,662.0
cpjtekku6g,requested,submit,post_checkout_action,Windows Desktop,25120.0
cpjtekku6g,requested,view,p5,Windows Desktop,1665.0
r30whgba51,references,view,profile_references,Mac Desktop,17469.0
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,1117.0
r30whgba51,callback,partner_callback,oauth_response,Mac Desktop,26763.0
r30whgba51,connect,submit,oauth_login,Mac Desktop,11610.0
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,573.0
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,40793.0
r30whgba51,dashboard,view,dashboard,Mac Desktop,561.0
r30whgba51,dashboard,view,dashboard,Mac Desktop,544.0
r30whgba51,confirm_email,click,confirm_email_link,Mac Desktop,25522.0
r30whgba51,travel_plans_current,view,your_trips,Mac Desktop,314.0
r30whgba51,travel_plans_current,view,your_trips,Mac Desktop,566.0
r30whgba51,requested,view,p5,Mac Desktop,16389.0
r30whgba51,requested,view,p5,Mac Desktop,265.0
r30whgba51,requested,view,p5,Mac Desktop,355.0
r30whgba51,requested,submit,post_checkout_action,Mac Desktop,10748.0
r30whgba51,requested,view,p5,Mac Desktop,790.0
r30whgba51,requested,view,p5,Mac Desktop,926.0
r30whgba51,pending,booking_request,pending,Mac Desktop,1000.0
r30whgba51,,message_post,message_post,Mac Desktop,8082.0
r30whgba51,verify,-unknown-,-unknown-,Mac Desktop,19529.0
r30whgba51,create,submit,create_phone_numbers,Mac Desktop,155490.0
r30whgba51,authenticate,submit,login,Mac Desktop,
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,321.0
r30whgba51,header_userpic,data,header_userpic,Mac Desktop,3495.0
r30whgba51,edit,view,edit_profile,Mac Desktop,558.0
r30whgba51,edit,view,edit_profile,Mac Desktop,4254.0
r30whgba51,index,view,message_thread,Mac Desktop,206.0
r30whgba51,index,view,message_thread,Mac Desktop,26614.0
r30whgba51,dashboard,view,dashboard,Mac Desktop,590.0
r30whgba51,dashboard,view,dashboard,Mac Desktop,10139.0
r30whgba51,travel_plans_current,view,your_trips,Mac Desktop,804.0
r30whgba51,travel_plans_current,view,your_trips,Mac Desktop,12006.0
r30whgba51,complete_status,-unknown-,-unknown-,Mac Desktop,372.0
r30whgba51,kba_update,-unknown-,-unknown-,Mac Desktop,92500.0
r30whgba51,kba_update,-unknown-,-unknown-,Mac Desktop,12343.0
r30whgba51,kba,-unknown-,-unknown-,Mac Desktop,23799.0
r30whgba51,identity,-unknown-,-unknown-,Mac Desktop,1849.0
r30whgba51,identity,-unknown-,-unknown-,Mac Desktop,10713.0
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,311.0
r30whgba51,edit_verification,view,profile_verifications,Mac Desktop,16023.0
r30whgba51,references,view,profile_references,Mac Desktop,3964.0
otfe8wvuip,profile_pic,-unknown-,-unknown-,Windows Desktop,788.0
otfe8wvuip,reviews_new,-unknown-,-unknown-,Windows Desktop,14683.0
otfe8wvuip,reviews_new,-unknown-,-unknown-,Windows Desktop,656.0
otfe8wvuip,show,view,user_profile,Windows Desktop,24185.0
otfe8wvuip,show_personalize,data,user_profile_content_update,Windows Desktop,458.0
otfe8wvuip,create,submit,create_user,Windows Desktop,
otfe8wvuip,index,-unknown-,-unknown-,Windows Desktop,762.0
otfe8wvuip,edit,view,edit_profile,Windows Desktop,17370.0
otfe8wvuip,dashboard,view,dashboard,iPhone,703.0
otfe8wvuip,authenticate,submit,login,iPhone,34464.0
otfe8wvuip,confirm_email,click,confirm_email_link,iPhone,225424.0
otfe8wvuip,show,view,user_profile,Windows Desktop,25652.0
otfe8wvuip,show,view,user_profile,Windows Desktop,74.0
otfe8wvuip,show,view,user_profile,Windows Desktop,701.0
otfe8wvuip,show_personalize,data,user_profile_content_update,Windows Desktop,35.0
otfe8wvuip,header_userpic,data,header_userpic,iPhone,757.0
otfe8wvuip,dashboard,view,dashboard,iPhone,415.0
otfe8wvuip,show,view,user_profile,Windows Desktop,527.0
otfe8wvuip,header_userpic,data,header_userpic,Windows Desktop,413.0
otfe8wvuip,show_personalize,data,user_profile_content_update,Windows Desktop,163.0
otfe8wvuip,show,view,user_profile,Windows Desktop,12.0
otfe8wvuip,trust,-unknown-,-unknown-,Windows Desktop,456442.0
otfe8wvuip,active,-unknown-,-unknown-,-unknown-,68262.0
otfe8wvuip,faq,-unknown-,-unknown-,-unknown-,227.0
otfe8wvuip,recommend,-unknown-,-unknown-,Windows Desktop,65462.0
otfe8wvuip,edit,view,edit_profile,Windows Desktop,1956.0
otfe8wvuip,edit,view,edit_profile,Windows Desktop,1333.0
otfe8wvuip,edit,view,edit_profile,Windows Desktop,37.0
otfe8wvuip,ajax_image_upload,-unknown-,-unknown-,Windows Desktop,199945.0
b6lhg9btgk,manage_listing,view,manage_listing,Windows Desktop,7734.0
b6lhg9btgk,update,submit,update_listing,Windows Desktop,37770.0
b6lhg9btgk,index,view,your_listings,Windows Desktop,2714.0
b6lhg9btgk,index,view,your_listings,Windows Desktop,284303.0
b6lhg9btgk,set_user,submit,create_listing,Windows Desktop,413.0
b6lhg9btgk,manage_listing,view,manage_listing,Windows Desktop,2704.0
b6lhg9btgk,header_userpic,data,header_userpic,Windows Desktop,3783.0
b6lhg9btgk,manage_listing,view,manage_listing,Windows Desktop,720.0
b6lhg9btgk,update,submit,update_listing,Windows Desktop,11170.0
b6lhg9btgk,header_userpic,data,header_userpic,Windows Desktop,662.0
b6lhg9btgk,create,submit,create_user,Windows Desktop,
b6lhg9btgk,update,submit,update_listing,Windows Desktop,162335.0
b6lhg9btgk,manage_listing,view,manage_listing,Windows Desktop,1064.0
4t9n23tp5d,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,635.0
4t9n23tp5d,show,,,Mac Desktop,86.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,897.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,12356.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,1495.0
4t9n23tp5d,show,view,p3,Mac Desktop,451.0
4t9n23tp5d,header_userpic,data,header_userpic,Mac Desktop,372.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,666.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,1324.0
4t9n23tp5d,search_results,click,view_search_results,Mac Desktop,16388.0
4t9n23tp5d,search_results,click,view_search_results,Mac Desktop,2190.0
4t9n23tp5d,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,536.0
4t9n23tp5d,show,view,p3,Mac Desktop,11520.0
4t9n23tp5d,personalize,data,wishlist_content_update,Mac Desktop,694.0
4t9n23tp5d,personalize,data,wishlist_content_update,Mac Desktop,665.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,1308.0
4t9n23tp5d,index,view,view_search_results,Mac Desktop,7081.0
4t9n23tp5d,similar_listings,data,similar_listings,Mac Desktop,32.0
4t9n23tp5d,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,651.0
4t9n23tp5d,show,,,Mac Desktop,445.0
4t9n23tp5d,personalize,data,wishlist_content_update,Mac Desktop,876.0
4t9n23tp5d,similar_listings,data,similar_listings,Mac Desktop,9.0
4t9n23tp5d,show,,,Mac Desktop,36.0
4t9n23tp5d,show,,,Mac Desktop,146.0
4t9n23tp5d,authenticate,submit,login,Mac Desktop,
4t9n23tp5d,other_hosting_reviews_first,-unknown-,-unknown-,Mac Desktop,13.0
4t9n23tp5d,similar_listings,data,similar_listings,Mac Desktop,49.0
4t9n23tp5d,dashboard,view,dashboard,Mac Desktop,418.0
4t9n23tp5d,confirm_email,click,confirm_email_link,Mac Desktop,1033900.0
4t9n23tp5d,dashboard,view,dashboard,Mac Desktop,3166.0
4t9n23tp5d,personalize,data,wishlist_content_update,Mac Desktop,188.0
4t9n23tp5d,create,-unknown-,-unknown-,Mac Desktop,41786.0
4t9n23tp5d,update,submit,update_listing,Mac Desktop,16847.0
4t9n23tp5d,personalize,data,wishlist_content_update,Mac Desktop,6943.0
de921vj0ba,dashboard,view,dashboard,Mac Desktop,1995.0
de921vj0ba,,message_post,message_post,Mac Desktop,
de921vj0ba,ask_question,submit,contact_host,Mac Desktop,752.0
de921vj0ba,confirm_email,click,confirm_email_link,Mac Desktop,1761950.0
de921vj0ba,recommended_listings,-unknown-,-unknown-,Mac Desktop,78.0
de921vj0ba,header_userpic,data,header_userpic,Mac Desktop,661.0
de921vj0ba,dashboard,view,dashboard,Mac Desktop,833.0
4hubevu3ev,confirm_email,click,confirm_email_link,Mac Desktop,40584.0
4hubevu3ev,create,submit,create_user,Mac Desktop,
4hubevu3ev,header_userpic,data,header_userpic,Mac Desktop,621.0
4hubevu3ev,show,view,p1,Mac Desktop,363.0
4hubevu3ev,ajax_referral_banner_experiment_type,-unknown-,-unknown-,Mac Desktop,252.0
4hubevu3ev,show,view,user_profile,Mac Desktop,162.0
4hubevu3ev,ajax_get_referrals_amt,-unknown-,-unknown-,Mac Desktop,63.0
4hubevu3ev,phone_number_widget,-unknown-,-unknown-,Mac Desktop,1032.0
4hubevu3ev,verify,-unknown-,-unknown-,Mac Desktop,22962.0
4hubevu3ev,create,submit,create_phone_numbers,Mac Desktop,49557.0
4hubevu3ev,edit,view,edit_profile,Mac Desktop,1079.0
4hubevu3ev,edit,view,edit_profile,Mac Desktop,5136.0
4hubevu3ev,show_personalize,data,user_profile_content_update,Mac Desktop,731.0
4hubevu3ev,show,view,user_profile,Mac Desktop,7481.0
4hubevu3ev,dashboard,view,dashboard,Mac Desktop,802.0
4hubevu3ev,dashboard,view,dashboard,Mac Desktop,404.0
q0yxyd4x8u,index,view,view_search_results,Mac Desktop,229431.0
q0yxyd4x8u,ajax_referral_banner_experiment_type,-unknown-,-unknown-,Mac Desktop,38.0
q0yxyd4x8u,show,view,p1,Mac Desktop,18645.0
q0yxyd4x8u,ajax_get_referrals_amt,-unknown-,-unknown-,Mac Desktop,206.0
q0yxyd4x8u,header_userpic,data,header_userpic,Mac Desktop,2966.0
q0yxyd4x8u,create,submit,create_user,Mac Desktop,
q0yxyd4x8u,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,83.0
q0yxyd4x8u,similar_listings,data,similar_listings,Mac Desktop,289.0
q0yxyd4x8u,show,,,Mac Desktop,61.0
q0yxyd4x8u,personalize,data,wishlist_content_update,Mac Desktop,523.0
q0yxyd4x8u,show,view,p3,Mac Desktop,20860.0
q0yxyd4x8u,index,view,view_search_results,Mac Desktop,1695.0
q0yxyd4x8u,index,view,view_search_results,Mac Desktop,7612.0
q0yxyd4x8u,show,view,p3,Mac Desktop,1619.0
q0yxyd4x8u,show,view,p3,Mac Desktop,1265672.0
q0yxyd4x8u,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,18.0
q0yxyd4x8u,similar_listings,data,similar_listings,Mac Desktop,502.0
q0yxyd4x8u,show,,,Mac Desktop,264.0
q0yxyd4x8u,personalize,data,wishlist_content_update,Mac Desktop,585.0
q0yxyd4x8u,show,view,p3,Mac Desktop,16492.0
q0yxyd4x8u,search_results,click,view_search_results,Mac Desktop,10717.0
q0yxyd4x8u,search_results,click,view_search_results,Mac Desktop,27678.0
q0yxyd4x8u,search_results,click,view_search_results,Mac Desktop,11110.0
q0yxyd4x8u,index,view,view_search_results,Mac Desktop,1177.0
q0yxyd4x8u,personalize,data,wishlist_content_update,Mac Desktop,1273.0
0ejqxbw152,header_userpic,data,header_userpic,Mac Desktop,3831.0
0ejqxbw152,create,submit,create_user,Mac Desktop,
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,620.0
sk023n709u,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,48.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,2730.0
sk023n709u,show,,,Windows Desktop,42.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,942.0
sk023n709u,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,44.0
sk023n709u,show,,,Windows Desktop,1686.0
sk023n709u,create,submit,create_user,Windows Desktop,
sk023n709u,show,,,Windows Desktop,86.0
sk023n709u,header_userpic,data,header_userpic,Windows Desktop,3261.0
sk023n709u,signup_login,view,signup_login_page,Windows Desktop,138741.0
sk023n709u,show,,,Windows Desktop,2228.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,11.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,648.0
sk023n709u,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,77.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,1105.0
sk023n709u,show,view,p3,Windows Desktop,10451.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,1490.0
sk023n709u,show,,,Windows Desktop,51.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,616.0
sk023n709u,index,view,view_search_results,Windows Desktop,40283.0
sk023n709u,show,view,p3,Windows Desktop,23646.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,816946.0
sk023n709u,show,,,Windows Desktop,50.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,362.0
sk023n709u,index,view,view_search_results,Windows Desktop,8133.0
sk023n709u,search_results,click,view_search_results,Windows Desktop,7255.0
sk023n709u,search_results,click,view_search_results,Windows Desktop,4714.0
sk023n709u,index,view,view_search_results,Windows Desktop,2125.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,1853.0
sk023n709u,index,view,view_search_results,Windows Desktop,1669.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,1232.0
sk023n709u,index,view,view_search_results,Windows Desktop,11833.0
sk023n709u,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,50.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,814.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,6.0
sk023n709u,index,view,view_search_results,Windows Desktop,22042.0
sk023n709u,similar_listings,data,similar_listings,Windows Desktop,622.0
sk023n709u,show,,,Windows Desktop,17.0
sk023n709u,personalize,data,wishlist_content_update,Windows Desktop,1036.0
6mubfkz3v9,login,view,login_page,Mac Desktop,3452.0
6mubfkz3v9,login,view,login_page,Mac Desktop,21074.0
6mubfkz3v9,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,35.0
6mubfkz3v9,login,view,login_page,Mac Desktop,947.0
6mubfkz3v9,cancellation_policies,view,cancellation_policies,Mac Desktop,10381.0
6mubfkz3v9,cancellation_policies,view,cancellation_policies,Mac Desktop,532.0
6mubfkz3v9,login,view,login_page,Mac Desktop,198.0
6mubfkz3v9,login,view,login_page,Mac Desktop,2148.0
6mubfkz3v9,signup_login,view,signup_login_page,Mac Desktop,193.0
6mubfkz3v9,login,view,login_page,Mac Desktop,40746.0
6mubfkz3v9,personalize,data,wishlist_content_update,Mac Desktop,20284.0
6mubfkz3v9,show,,,Mac Desktop,85.0
6mubfkz3v9,similar_listings,data,similar_listings,Mac Desktop,762.0
6mubfkz3v9,authenticate,submit,login,Mac Desktop,
6mubfkz3v9,header_userpic,data,header_userpic,Mac Desktop,5414.0
86b3pexu42,header_userpic,data,header_userpic,Windows Desktop,3074.0
86b3pexu42,create,submit,create_user,Windows Desktop,
lv6v83cfa4,similar_listings,data,similar_listings,Tablet,21.0
lv6v83cfa4,index,view,view_search_results,Tablet,46055.0
lv6v83cfa4,search_results,click,view_search_results,Tablet,8082.0
lv6v83cfa4,index,view,view_search_results,Tablet,1215.0
lv6v83cfa4,create,submit,create_user,Tablet,
lv6v83cfa4,index,view,view_search_results,Tablet,13206.0
lv6v83cfa4,update,submit,update_listing,Tablet,20899.0
lv6v83cfa4,show,view,p3,Tablet,27188.0
lv6v83cfa4,search_results,click,view_search_results,Tablet,3598.0
lv6v83cfa4,header_userpic,data,header_userpic,Tablet,321.0
lv6v83cfa4,show,view,p3,Tablet,21420.0
lv6v83cfa4,personalize,data,wishlist_content_update,Tablet,200.0
lv6v83cfa4,index,view,view_search_results,Tablet,51353.0
lv6v83cfa4,index,view,view_search_results,Tablet,17536.0
lv6v83cfa4,index,view,view_search_results,Tablet,9978.0
lv6v83cfa4,ajax_refresh_subtotal,click,change_trip_characteristics,Tablet,2928.0
lv6v83cfa4,show,view,p3,Tablet,24025.0
lv6v83cfa4,show,,,Tablet,1277.0
lv6v83cfa4,confirm_email,click,confirm_email_link,Android Phone,19968.0
lv6v83cfa4,update,submit,update_listing,Tablet,29444.0
lv6v83cfa4,show,view,p3,Tablet,31563.0
lv6v83cfa4,show,,,Tablet,1454.0
lv6v83cfa4,ajax_refresh_subtotal,click,change_trip_characteristics,Tablet,1360.0
lv6v83cfa4,similar_listings,data,similar_listings,Tablet,89.0
lv6v83cfa4,index,view,view_search_results,Tablet,26524.0
lv6v83cfa4,ajax_refresh_subtotal,click,change_trip_characteristics,Tablet,1317.0
lv6v83cfa4,ajax_refresh_subtotal,click,change_trip_characteristics,Tablet,59.0
lv6v83cfa4,similar_listings,data,similar_listings,Tablet,61.0
z7cbudjqhk,create,submit,create_user,Mac Desktop,
z7cbudjqhk,similar_listings,data,similar_listings,Mac Desktop,1275.0
z7cbudjqhk,ajax_lwlb_contact,click,contact_host,Mac Desktop,8228.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,3702.0
z7cbudjqhk,personalize,data,wishlist_content_update,Mac Desktop,16028.0
z7cbudjqhk,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,71.0
z7cbudjqhk,edit,view,edit_profile,Mac Desktop,5477.0
z7cbudjqhk,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,77.0
z7cbudjqhk,ajax_check_dates,click,change_contact_host_dates,Mac Desktop,9.0
z7cbudjqhk,similar_listings,data,similar_listings,Mac Desktop,1206.0
z7cbudjqhk,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,44.0
z7cbudjqhk,profile_pic,-unknown-,-unknown-,Mac Desktop,383.0
z7cbudjqhk,show,view,user_profile,Mac Desktop,46669.0
z7cbudjqhk,show_personalize,data,user_profile_content_update,Mac Desktop,1046.0
z7cbudjqhk,show,view,user_profile,Mac Desktop,228.0
z7cbudjqhk,index,view,view_search_results,Mac Desktop,32261.0
z7cbudjqhk,personalize,data,wishlist_content_update,Mac Desktop,1398.0
z7cbudjqhk,lookup,,,Mac Desktop,199.0
z7cbudjqhk,similar_listings,data,similar_listings,Mac Desktop,55.0
z7cbudjqhk,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,1004.0
z7cbudjqhk,ajax_image_upload,-unknown-,-unknown-,Mac Desktop,81235.0
z7cbudjqhk,dashboard,view,dashboard,Mac Desktop,1347.0
z7cbudjqhk,show,,,Mac Desktop,1226.0
z7cbudjqhk,similar_listings,data,similar_listings,Mac Desktop,738.0
z7cbudjqhk,edit,view,edit_profile,Mac Desktop,2339.0
z7cbudjqhk,index,-unknown-,-unknown-,Mac Desktop,1141.0
z7cbudjqhk,edit,view,edit_profile,Mac Desktop,155.0
z7cbudjqhk,dashboard,view,dashboard,Mac Desktop,893.0
z7cbudjqhk,edit,view,edit_profile,Mac Desktop,1347.0
z7cbudjqhk,signup_login,view,signup_login_page,Mac Desktop,197247.0
z7cbudjqhk,confirm_email,click,confirm_email_link,Mac Desktop,9398.0
z7cbudjqhk,show,view,p3,Mac Desktop,28948.0
z7cbudjqhk,,message_post,message_post,Mac Desktop,362848.0
z7cbudjqhk,recommended_listings,-unknown-,-unknown-,Mac Desktop,327.0
z7cbudjqhk,ask_question,submit,contact_host,Mac Desktop,920.0
z7cbudjqhk,show,,,Mac Desktop,56.0
z7cbudjqhk,show,,,Mac Desktop,3092.0
z7cbudjqhk,personalize,data,wishlist_content_update,Mac Desktop,45.0
z7cbudjqhk,personalize,data,wishlist_content_update,Mac Desktop,88.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,3357.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,55611.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,11778.0
z7cbudjqhk,index,view,view_search_results,Mac Desktop,1526.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,28440.0
z7cbudjqhk,search_results,click,view_search_results,Mac Desktop,1511.0
